fecha;nombre;provincia;tmed;tmax;horatmax;tmin;horatmin;prec;dir;velmedia;racha;horaracha
2018-03-07;VALÈNCIA, VIVEROS;VALENCIA;14,4;20,1;13:30;8,8;06:40;0,4;23;2,2;9,7;15:30
2018-03-14;VALÈNCIA, VIVEROS;VALENCIA;15,7;20,2;12:40;11,2;05:00;0,0;24;1,4;7,5;09:40
2018-03-15;VALÈNCIA, VIVEROS;VALENCIA;16,4;19,6;14:00;13,1;06:40;0,0;36;3,6;15,3;01:30
2018-03-16;VALÈNCIA, VIVEROS;VALENCIA;15,9;20,6;13:50;11,2;06:00;0,0;25;3,3;11,4;17:10
2018-03-17;VALÈNCIA, VIVEROS;VALENCIA;12,3;15,0;12:00;9,6;04:40;0,1;29;3,3;15,0;12:00
2018-03-21;VALÈNCIA, VIVEROS;VALENCIA;11,0;16,7;12:50;5,2;06:50;0,0;99;1,4;7,5;Varias
2018-03-27;VALÈNCIA, VIVEROS;VALENCIA;16,6;23,1;11:40;10,2;05:40;0,0;21;1,9;7,8;14:50
2018-03-29;VALÈNCIA, VIVEROS;VALENCIA;19,7;24,7;14:00;14,7;20:50;0,0;24;1,9;10,0;15:30
2018-03-30;VALÈNCIA, VIVEROS;VALENCIA;16,9;20,9;13:00;12,9;06:40;0,0;24;4,4;13,9;15:00
2018-04-11;VALÈNCIA, VIVEROS;VALENCIA;12,4;15,5;14:20;9,3;03:20;0,0;24;4,4;17,2;13:20
2018-04-12;VALÈNCIA, VIVEROS;VALENCIA;16,8;22,0;14:00;11,7;04:30;0,6;26;3,9;10,8;09:50
2018-04-13;VALÈNCIA, VIVEROS;VALENCIA;16,6;21,6;12:50;11,7;06:00;0,0;10;2,5;10,0;15:20
2018-04-16;VALÈNCIA, VIVEROS;VALENCIA;18,3;22,7;14:00;13,9;23:50;0,0;23;1,9;11,7;02:50
2018-04-25;VALÈNCIA, VIVEROS;VALENCIA;18,3;22,6;09:40;14,0;04:00;0,0;03;1,4;6,7;10:30
2018-04-28;VALÈNCIA, VIVEROS;VALENCIA;18,9;21,5;11:50;16,3;03:20;0,4;13;1,7;8,1;12:10
2018-05-04;VALÈNCIA, VIVEROS;VALENCIA;16,4;20,2;13:20;12,7;05:30;0,1;12;1,7;5,8;15:50
2018-05-07;VALÈNCIA, VIVEROS;VALENCIA;17,6;21,8;10:30;13,4;05:00;0,0;10;1,7;6,1;Varias
2018-05-08;VALÈNCIA, VIVEROS;VALENCIA;19,8;24,5;10:00;15,2;04:30;1,1;09;1,1;6,4;13:40
2018-05-09;VALÈNCIA, VIVEROS;VALENCIA;19,8;23,7;10:40;16,0;04:40;0,0;04;2,2;8,3;15:40
2018-05-11;VALÈNCIA, VIVEROS;VALENCIA;19,0;23,8;11:00;14,1;04:00;0,0;14;1,7;8,6;14:40
2018-05-17;VALÈNCIA, VIVEROS;VALENCIA;19,1;23,5;10:10;14,7;05:20;0,0;11;2,2;7,8;12:30
2018-05-20;VALÈNCIA, VIVEROS;VALENCIA;19,2;23,9;09:50;14,6;05:30;0,0;11;1,1;6,7;16:00
2018-05-25;VALÈNCIA, VIVEROS;VALENCIA;20,8;23,5;13:50;18,0;01:50;0,0;99;2,5;11,4;Varias
2018-05-29;VALÈNCIA, VIVEROS;VALENCIA;21,3;24,3;10:50;18,3;Varias;0,1;09;2,2;8,6;14:00
2018-06-02;VALÈNCIA, VIVEROS;VALENCIA;21,2;23,9;12:20;18,4;04:50;87,8;10;0,8;5,6;11:20
2018-06-03;VALÈNCIA, VIVEROS;VALENCIA;19,8;24,0;15:20;15,7;06:00;0,0;31;1,4;7,5;05:50
2018-06-05;VALÈNCIA, VIVEROS;VALENCIA;23,3;27,3;14:30;19,3;07:20;0,1;22;3,1;10,8;Varias
2018-06-06;VALÈNCIA, VIVEROS;VALENCIA;20,6;24,5;10:10;16,8;23:59;11,3;04;1,9;11,4;13:10
2018-06-09;VALÈNCIA, VIVEROS;VALENCIA;22,0;25,8;15:20;18,3;04:30;0,0;10;0,8;6,4;13:20
2018-06-12;VALÈNCIA, VIVEROS;VALENCIA;24,1;28,8;10:50;19,4;05:00;0,0;14;2,5;8,3;13:40
2018-06-14;VALÈNCIA, VIVEROS;VALENCIA;22,6;26,5;11:00;18,7;05:20;0,0;12;1,9;7,5;15:10
2018-06-15;VALÈNCIA, VIVEROS;VALENCIA;22,4;26,9;11:50;17,9;04:40;0,0;12;1,9;6,9;14:30
2018-06-16;VALÈNCIA, VIVEROS;VALENCIA;22,7;25,7;11:00;19,7;04:00;0,0;12;1,7;8,1;14:10
2018-06-18;VALÈNCIA, VIVEROS;VALENCIA;23,0;27,2;14:00;18,9;05:00;0,0;13;1,7;6,9;15:00
2018-06-21;VALÈNCIA, VIVEROS;VALENCIA;25,0;30,6;11:30;19,5;05:00;0,0;14;2,2;8,1;17:40
2018-06-23;VALÈNCIA, VIVEROS;VALENCIA;25,6;28,2;14:40;23,0;Varias;0,0;11;2,8;8,3;11:50
2018-06-25;VALÈNCIA, VIVEROS;VALENCIA;25,0;28,7;12:50;21,4;05:30;0,0;11;1,4;8,6;13:40
2018-06-27;VALÈNCIA, VIVEROS;VALENCIA;25,2;28,7;14:50;21,6;05:00;0,0;12;2,2;7,5;13:30
2018-06-28;VALÈNCIA, VIVEROS;VALENCIA;25,4;28,8;13:00;21,9;05:40;0,0;02;1,1;8,3;15:40
2018-06-29;VALÈNCIA, VIVEROS;VALENCIA;25,6;28,6;13:10;22,7;05:00;0,0;12;1,4;8,9;11:20
2018-07-01;VALÈNCIA, VIVEROS;VALENCIA;25,4;28,4;14:10;22,3;05:00;0,0;11;1,9;8,1;13:40
2018-07-05;VALÈNCIA, VIVEROS;VALENCIA;25,6;29,2;12:20;21,9;05:20;0,0;11;2,2;8,3;13:00
2018-07-06;VALÈNCIA, VIVEROS;VALENCIA;25,3;28,9;11:40;21,7;05:30;0,0;12;1,9;7,2;11:30
2018-07-08;VALÈNCIA, VIVEROS;VALENCIA;26,2;30,7;12:10;21,7;05:30;0,0;10;1,4;6,7;15:10
2018-07-10;VALÈNCIA, VIVEROS;VALENCIA;26,4;29,9;09:40;22,8;05:00;0,0;12;1,9;8,3;14:20
2018-07-12;VALÈNCIA, VIVEROS;VALENCIA;26,8;30,1;10:10;23,6;05:00;0,0;11;1,4;7,8;15:00
2018-07-13;VALÈNCIA, VIVEROS;VALENCIA;26,6;29,0;12:40;24,3;04:50;1,3;35;1,9;8,9;07:20
2018-07-14;VALÈNCIA, VIVEROS;VALENCIA;26,2;29,5;14:00;23,0;04:50;0,0;10;1,9;8,1;13:20
2018-07-19;VALÈNCIA, VIVEROS;VALENCIA;26,4;30,1;12:50;22,6;05:00;0,0;16;1,1;8,3;14:40
2018-07-20;VALÈNCIA, VIVEROS;VALENCIA;26,0;29,3;13:20;22,7;05:00;0,0;13;1,4;8,1;11:50
2018-07-24;VALÈNCIA, VIVEROS;VALENCIA;27,1;31,4;14:40;22,8;05:00;0,0;02;2,2;8,1;19:50
2018-07-31;VALÈNCIA, VIVEROS;VALENCIA;27,0;30,5;13:10;23,6;06:00;0,0;12;0,8;7,2;14:00
2018-08-01;VALÈNCIA, VIVEROS;VALENCIA;27,4;31,2;14:20;23,7;05:00;0,0;09;1,9;6,7;13:00
2018-08-05;VALÈNCIA, VIVEROS;VALENCIA;31,0;36,9;12:00;25,1;05:40;0,9;10;1,7;7,8;23:20
2018-08-12;VALÈNCIA, VIVEROS;VALENCIA;27,3;29,8;09:50;24,8;05:50;0,6;10;2,5;8,1;14:10
2018-08-15;VALÈNCIA, VIVEROS;VALENCIA;27,0;30,0;13:00;24,1;03:00;0,0;08;1,9;8,6;16:50
2018-08-17;VALÈNCIA, VIVEROS;VALENCIA;25,8;29,0;10:00;22,6;23:59;0,0;10;1,9;9,2;10:20
2018-08-20;VALÈNCIA, VIVEROS;VALENCIA;26,8;32,4;10:50;21,1;03:40;0,0;10;2,2;8,1;16:00
2018-08-22;VALÈNCIA, VIVEROS;VALENCIA;27,0;31,9;10:20;22,0;05:40;0,0;10;1,7;9,7;14:30
2018-08-24;VALÈNCIA, VIVEROS;VALENCIA;26,6;30,5;10:00;22,6;06:20;0,0;99;1,9;8,9;Varias
2018-08-26;VALÈNCIA, VIVEROS;VALENCIA;26,6;29,6;11:50;23,5;04:00;0,0;11;2,2;7,2;14:00
2018-09-01;VALÈNCIA, VIVEROS;VALENCIA;26,6;30,2;12:10;23,0;04:50;0,0;10;1,9;8,6;15:30
2018-09-08;VALÈNCIA, VIVEROS;VALENCIA;24,0;26,5;14:00;21,5;05:00;0,0;01;0,8;5,6;07:40
2018-09-12;VALÈNCIA, VIVEROS;VALENCIA;25,2;29,9;12:10;20,6;04:50;0,0;10;1,7;6,4;14:30
2018-09-14;VALÈNCIA, VIVEROS;VALENCIA;25,1;28,7;14:10;21,5;05:40;0,0;09;1,9;8,3;15:30
2018-09-16;VALÈNCIA, VIVEROS;VALENCIA;23,6;28,1;12:40;19,2;06:00;0,0;10;1,1;6,4;13:30
2018-09-22;VALÈNCIA, VIVEROS;VALENCIA;25,8;30,2;13:20;21,4;06:00;0,0;12;0,8;5,3;11:30
2018-09-23;VALÈNCIA, VIVEROS;VALENCIA;27,1;32,1;13:20;22,1;06:00;0,0;12;0,8;6,1;14:40
2018-09-25;VALÈNCIA, VIVEROS;VALENCIA;22,0;24,3;04:00;19,7;09:00;5,1;35;3,1;8,6;06:40
2018-09-28;VALÈNCIA, VIVEROS;VALENCIA;22,7;28,2;13:20;17,2;06:00;0,0;14;0,8;5,6;13:40
2018-10-01;VALÈNCIA, VIVEROS;VALENCIA;22,0;26,0;10:10;18,1;06:30;0,0;35;1,4;9,7;23:30
2018-10-03;VALÈNCIA, VIVEROS;VALENCIA;21,2;27,5;11:30;14,8;04:30;0,0;11;1,7;5,8;13:50
2018-10-05;VALÈNCIA, VIVEROS;VALENCIA;21,4;25,8;12:40;17,0;06:00;0,0;11;1,4;5,6;14:20
2018-10-11;VALÈNCIA, VIVEROS;VALENCIA;21,4;25,9;12:30;16,8;06:00;0,0;12;0,8;5,8;14:40
2018-10-15;VALÈNCIA, VIVEROS;VALENCIA;20,4;25,1;11:50;15,7;06:40;0,0;22;3,1;12,2;13:00
2018-10-20;VALÈNCIA, VIVEROS;VALENCIA;19,8;22,2;14:20;17,3;06:00;2,0;36;2,2;10,0;14:50
2018-10-24;VALÈNCIA, VIVEROS;VALENCIA;21,2;27,5;13:00;15,0;06:00;0,0;27;1,7;5,6;06:50
2018-10-31;VALÈNCIA, VIVEROS;VALENCIA;12,7;15,3;10:50;10,1;07:10;0,0;26;3,3;11,9;12:40
2018-11-04;VALÈNCIA, VIVEROS;VALENCIA;14,0;20,0;14:10;7,9;07:00;0,0;27;1,1;5,3;09:50
2018-11-05;VALÈNCIA, VIVEROS;VALENCIA;12,0;14,9;12:50;9,0;06:00;0,2;22;1,9;10,0;21:50
2018-11-09;VALÈNCIA, VIVEROS;VALENCIA;16,2;20,4;13:00;11,9;08:00;0,0;26;2,5;10,0;10:50
2018-11-16;VALÈNCIA, VIVEROS;VALENCIA;15,1;16,4;20:00;13,8;14:50;112,3;36;2,5;11,1;13:30
2018-11-19;VALÈNCIA, VIVEROS;VALENCIA;13,2;14,5;14:00;11,8;23:40;6,4;01;2,5;12,2;14:20
2018-11-21;VALÈNCIA, VIVEROS;VALENCIA;15,4;18,7;14:30;12,0;23:59;0,0;24;1,9;7,5;04:00
2018-11-24;VALÈNCIA, VIVEROS;VALENCIA;13,1;19,7;14:30;6,5;07:30;0,0;26;1,1;5,0;18:30
2018-11-26;VALÈNCIA, VIVEROS;VALENCIA;15,4;19,6;12:30;11,3;23:50;0,0;29;2,5;16,7;06:10
2018-11-28;VALÈNCIA, VIVEROS;VALENCIA;15,2;21,4;13:20;8,9;07:00;0,0;25;0,8;5,3;02:00
2018-12-04;VALÈNCIA, VIVEROS;VALENCIA;17,8;24,4;12:50;11,2;07:40;0,0;17;0,8;4,4;16:00
2018-12-05;VALÈNCIA, VIVEROS;VALENCIA;14,2;19,6;12:40;8,9;06:00;0,0;15;0,8;3,9;13:20
2018-12-06;VALÈNCIA, VIVEROS;VALENCIA;15,4;22,1;13:00;8,7;05:40;0,0;25;1,1;3,9;06:30
2018-12-07;VALÈNCIA, VIVEROS;VALENCIA;14,8;20,6;13:40;8,9;04:50;0,0;26;1,4;5,0;09:10
2018-12-08;VALÈNCIA, VIVEROS;VALENCIA;14,3;19,4;12:40;9,2;06:40;0,0;16;1,1;7,5;17:10
2018-12-20;VALÈNCIA, VIVEROS;VALENCIA;14,3;19,3;14:00;9,3;06:10;0,0;23;1,7;5,3;11:40
2018-12-21;VALÈNCIA, VIVEROS;VALENCIA;12,6;17,3;13:50;7,9;06:10;0,0;22;1,9;7,2;11:20
2018-12-22;VALÈNCIA, VIVEROS;VALENCIA;14,8;20,2;13:20;9,3;06:50;0,0;26;1,7;6,7;06:00
2018-12-24;VALÈNCIA, VIVEROS;VALENCIA;12,8;18,8;14:40;6,8;07:20;0,0;36;0,6;3,3;12:10
2018-12-26;VALÈNCIA, VIVEROS;VALENCIA;12,1;17,0;13:30;7,2;05:50;0,0;11;1,1;4,2;15:20
2018-12-31;VALÈNCIA, VIVEROS;VALENCIA;12,8;20,2;13:00;5,3;04:00;0,0;26;1,1;5,3;06:40
2019-01-04;VALÈNCIA, VIVEROS;VALENCIA;10,2;16,1;13:00;4,4;07:00;0,0;36;1,1;4,7;15:30
2019-01-08;VALÈNCIA, VIVEROS;VALENCIA;11,5;17,4;14:20;5,6;07:30;0,0;24;1,1;5,0;09:00
2019-01-10;VALÈNCIA, VIVEROS;VALENCIA;10,0;15,0;13:20;4,9;23:59;0,0;35;0,8;5,6;11:30
2019-01-14;VALÈNCIA, VIVEROS;VALENCIA;13,6;21,0;13:20;6,1;03:30;0,0;10;1,1;5,0;15:40
2019-01-20;VALÈNCIA, VIVEROS;VALENCIA;11,3;15,1;14:30;7,5;23:30;0,8;01;0,6;6,4;09:30
2019-01-21;VALÈNCIA, VIVEROS;VALENCIA;11,2;17,1;12:50;5,3;06:00;0,0;32;1,4;7,8;11:10
2019-01-23;VALÈNCIA, VIVEROS;VALENCIA;14,6;19,8;15:50;9,4;00:30;0,0;25;3,1;15,3;10:20
2019-01-25;VALÈNCIA, VIVEROS;VALENCIA;17,4;22,0;13:10;12,7;Varias;0,0;34;2,2;10,8;00:50
2019-02-03;VALÈNCIA, VIVEROS;VALENCIA;10,5;13,4;13:40;7,6;07:00;0,0;35;4,4;18,1;14:00
2019-02-05;VALÈNCIA, VIVEROS;VALENCIA;14,7;21,7;13:40;7,7;01:20;0,0;13;1,4;5,3;16:40
2019-02-08;VALÈNCIA, VIVEROS;VALENCIA;12,2;17,2;12:30;7,1;07:30;0,0;16;1,4;6,4;15:10
2019-02-12;VALÈNCIA, VIVEROS;VALENCIA;11,0;16,7;11:20;5,3;06:20;0,0;10;0,8;5,3;16:50
2019-02-13;VALÈNCIA, VIVEROS;VALENCIA;10,6;16,5;11:40;4,8;06:40;0,1;12;0,6;5,3;13:30
2019-02-15;VALÈNCIA, VIVEROS;VALENCIA;11,0;15,5;14:00;6,5;01:40;0,0;09;0,8;5,0;15:40
2019-02-19;VALÈNCIA, VIVEROS;VALENCIA;11,2;16,4;13:40;6,1;06:30;0,0;09;0,6;5,0;13:50
2019-02-21;VALÈNCIA, VIVEROS;VALENCIA;11,8;16,3;12:00;7,3;05:40;0,0;10;1,9;5,3;12:40
2019-02-24;VALÈNCIA, VIVEROS;VALENCIA;12,2;17,1;12:00;7,2;04:20;0,0;01;0,6;8,3;10:40
2019-02-26;VALÈNCIA, VIVEROS;VALENCIA;14,6;22,7;12:10;6,4;07:00;0,0;99;1,4;5,3;Varias
2019-03-02;VALÈNCIA, VIVEROS;VALENCIA;15,8;22,8;13:10;8,7;05:10;0,0;14;1,1;8,6;15:30
2019-03-08;VALÈNCIA, VIVEROS;VALENCIA;14,2;19,8;11:10;8,5;06:50;0,0;07;1,7;6,4;14:40
2019-03-10;VALÈNCIA, VIVEROS;VALENCIA;17,6;24,2;11:50;11,0;07:00;0,0;12;1,9;5,8;13:00
2019-03-16;VALÈNCIA, VIVEROS;VALENCIA;14,5;19,5;12:00;9,5;07:00;0,0;15;0,8;4,7;12:40
2019-03-18;VALÈNCIA, VIVEROS;VALENCIA;13,5;16,8;11:40;10,2;23:59;0,0;10;1,9;7,8;13:40
2019-03-24;VALÈNCIA, VIVEROS;VALENCIA;16,1;22,8;13:40;9,4;06:00;0,0;15;1,7;5,6;14:40
2019-03-26;VALÈNCIA, VIVEROS;VALENCIA;13,4;18,3;11:10;8,5;06:40;0,0;13;1,7;7,8;11:50
2019-03-28;VALÈNCIA, VIVEROS;VALENCIA;12,6;18,2;10:20;7,0;05:30;0,0;10;1,9;5,8;13:00
2019-04-07;VALÈNCIA, VIVEROS;VALENCIA;15,2;20,5;14:00;9,9;00:20;0,0;32;2,8;12,5;13:00
2019-04-11;VALÈNCIA, VIVEROS;VALENCIA;16,4;22,5;13:10;10,4;06:30;0,0;11;1,9;7,8;13:50
2019-04-15;VALÈNCIA, VIVEROS;VALENCIA;16,8;19,9;11:50;13,7;06:00;0,0;02;2,2;10,0;12:00
2019-04-16;VALÈNCIA, VIVEROS;VALENCIA;15,8;19,6;13:00;11,9;05:00;0,0;10;1,1;7,2;11:20
2019-04-17;VALÈNCIA, VIVEROS;VALENCIA;16,2;18,8;11:40;13,6;03:00;0,0;13;1,4;7,5;14:20
2019-04-18;VALÈNCIA, VIVEROS;VALENCIA;13,8;15,4;08:00;12,2;20:50;31,8;02;3,6;12,8;15:00
2019-04-19;VALÈNCIA, VIVEROS;VALENCIA;14,2;15,6;22:50;12,9;00:20;10,1;36;3,3;16,1;17:40
2019-04-20;VALÈNCIA, VIVEROS;VALENCIA;15,1;16,2;06:40;14,0;12:20;2,6;02;5,3;18,3;09:30
2019-04-27;VALÈNCIA, VIVEROS;VALENCIA;15,8;20,8;09:50;10,8;04:40;0,0;14;2,2;7,5;12:50
2019-04-28;VALÈNCIA, VIVEROS;VALENCIA;16,0;20,3;10:30;11,6;06:00;0,0;11;1,1;8,9;13:10
2019-04-29;VALÈNCIA, VIVEROS;VALENCIA;15,8;19,7;11:10;11,8;05:40;0,0;16;1,9;7,2;14:50
2019-04-30;VALÈNCIA, VIVEROS;VALENCIA;16,2;19,8;12:50;12,7;05:00;0,0;09;1,7;8,9;13:30
2019-05-08;VALÈNCIA, VIVEROS;VALENCIA;22,4;29,6;13:30;15,3;04:50;0,0;26;4,4;13,9;13:00
2019-05-11;VALÈNCIA, VIVEROS;VALENCIA;20,6;24,1;14:00;17,1;04:50;0,0;02;1,1;7,5;10:00
2019-05-14;VALÈNCIA, VIVEROS;VALENCIA;18,2;23,0;10:10;13,5;05:00;0,0;09;1,9;9,2;13:20
2019-05-15;VALÈNCIA, VIVEROS;VALENCIA;18,2;22,1;11:20;14,4;05:00;0,0;02;1,4;9,4;15:30
2019-05-20;VALÈNCIA, VIVEROS;VALENCIA;17,5;21,9;10:00;13,1;02:50;0,2;12;1,9;10,0;13:10
2019-05-21;VALÈNCIA, VIVEROS;VALENCIA;18,8;22,4;13:00;15,2;22:50;5,6;10;1,7;8,6;15:20
2019-05-30;VALÈNCIA, VIVEROS;VALENCIA;19,2;23,9;10:00;14,4;05:00;0,0;12;2,5;8,3;14:00
2019-06-02;VALÈNCIA, VIVEROS;VALENCIA;20,2;25,5;13:50;15,0;05:00;0,0;17;2,2;8,1;13:40
2019-06-03;VALÈNCIA, VIVEROS;VALENCIA;20,8;25,2;10:00;16,3;05:30;0,0;07;1,9;8,1;16:50
2019-06-05;VALÈNCIA, VIVEROS;VALENCIA;23,4;29,6;13:50;17,3;04:50;0,0;24;2,5;16,7;11:00
2019-06-11;VALÈNCIA, VIVEROS;VALENCIA;19,8;23,7;11:40;15,8;23:59;0,0;01;1,9;9,4;11:20
2019-06-12;VALÈNCIA, VIVEROS;VALENCIA;17,4;21,6;12:30;13,1;05:10;0,0;08;1,9;8,6;14:10
2019-06-16;VALÈNCIA, VIVEROS;VALENCIA;21,0;23,7;10:30;18,4;01:00;0,0;12;1,4;6,1;14:00
2019-06-20;VALÈNCIA, VIVEROS;VALENCIA;22,3;25,5;11:10;19,1;05:00;0,0;04;1,7;7,8;10:40
2019-06-21;VALÈNCIA, VIVEROS;VALENCIA;23,4;26,0;11:20;20,7;Varias;0,0;17;1,9;8,3;13:50
2019-06-23;VALÈNCIA, VIVEROS;VALENCIA;23,0;26,9;09:30;19,0;05:00;0,0;13;1,4;6,7;13:20
2019-06-26;VALÈNCIA, VIVEROS;VALENCIA;25,4;28,3;12:30;22,4;03:00;0,0;04;1,9;10,3;11:20
2019-07-03;VALÈNCIA, VIVEROS;VALENCIA;26,1;31,0;11:50;21,2;04:50;0,0;10;1,4;6,4;16:00
2019-07-07;VALÈNCIA, VIVEROS;VALENCIA;31,2;38,1;11:20;24,3;05:00;2,6;32;1,7;9,7;16:50
2019-07-08;VALÈNCIA, VIVEROS;VALENCIA;25,8;28,3;11:30;23,3;04:40;3,9;02;1,4;7,2;10:10
2019-07-09;VALÈNCIA, VIVEROS;VALENCIA;27,3;31,8;10:50;22,8;05:00;0,1;09;2,5;11,1;14:10
2019-07-17;VALÈNCIA, VIVEROS;VALENCIA;;;;;;0,2;;1,9;;
2019-07-20;VALÈNCIA, VIVEROS;VALENCIA;26,4;30,4;12:40;22,3;05:00;0,0;09;1,4;7,8;14:40
2019-07-22;VALÈNCIA, VIVEROS;VALENCIA;27,2;32,1;12:50;22,4;05:30;0,0;12;1,4;6,7;14:40
2019-07-24;VALÈNCIA, VIVEROS;VALENCIA;28,0;33,8;12:00;22,3;04:50;0,0;12;0,8;5,8;12:40
2019-07-25;VALÈNCIA, VIVEROS;VALENCIA;27,2;31,3;10:10;23,1;05:00;0,0;09;1,4;7,2;13:20
2019-07-27;VALÈNCIA, VIVEROS;VALENCIA;29,2;36,3;14:20;22,1;05:00;0,0;23;2,2;12,8;15:50
2019-08-02;VALÈNCIA, VIVEROS;VALENCIA;26,2;29,9;10:30;22,6;05:20;0,0;10;1,7;6,9;12:10
2019-08-04;VALÈNCIA, VIVEROS;VALENCIA;26,7;30,8;13:00;22,6;05:00;0,0;10;0,8;7,2;15:50
2019-08-05;VALÈNCIA, VIVEROS;VALENCIA;26,7;30,5;12:20;22,9;05:40;0,0;10;1,4;6,9;15:30
2019-08-06;VALÈNCIA, VIVEROS;VALENCIA;28,2;31,0;13:00;25,4;05:40;0,0;10;1,1;7,2;13:50
2019-08-08;VALÈNCIA, VIVEROS;VALENCIA;30,0;35,8;10:20;24,3;05:50;0,0;10;1,4;7,8;14:10
2019-08-09;VALÈNCIA, VIVEROS;VALENCIA;32,2;41,4;14:20;22,9;06:00;0,0;24;1,9;10,8;13:40
2019-08-11;VALÈNCIA, VIVEROS;VALENCIA;29,0;32,4;13:40;25,6;05:50;0,0;10;1,7;6,9;11:30
2019-08-12;VALÈNCIA, VIVEROS;VALENCIA;27,6;30,7;10:10;24,6;23:59;0,0;11;1,4;9,4;12:00
2019-08-14;VALÈNCIA, VIVEROS;VALENCIA;26,2;29,9;14:40;22,5;05:50;0,0;12;2,2;8,6;13:10
2019-08-16;VALÈNCIA, VIVEROS;VALENCIA;27,0;29,4;13:30;24,5;03:00;0,0;12;1,9;8,1;13:20
2019-08-18;VALÈNCIA, VIVEROS;VALENCIA;27,3;30,7;10:20;23,9;06:00;0,0;36;1,9;7,5;18:00
2019-08-24;VALÈNCIA, VIVEROS;VALENCIA;25,1;30,0;10:40;20,2;05:40;0,0;14;1,4;6,4;14:10
2019-08-26;VALÈNCIA, VIVEROS;VALENCIA;25,0;28,4;12:40;21,5;05:30;4,3;12;1,1;8,9;11:40
2019-08-27;VALÈNCIA, VIVEROS;VALENCIA;23,8;29,3;13:10;18,3;02:10;1,0;31;1,4;12,2;01:20
2019-08-31;VALÈNCIA, VIVEROS;VALENCIA;26,8;31,9;11:00;21,6;06:30;0,0;07;1,9;7,2;12:10
2019-09-02;VALÈNCIA, VIVEROS;VALENCIA;24,2;28,1;13:50;20,3;06:00;0,0;36;1,1;6,7;03:10
2019-09-03;VALÈNCIA, VIVEROS;VALENCIA;26,3;29,2;12:30;23,4;05:40;0,0;08;1,9;7,2;14:50
2019-09-04;VALÈNCIA, VIVEROS;VALENCIA;26,2;29,6;12:50;22,8;05:50;0,0;09;1,1;6,7;14:10
2019-09-06;VALÈNCIA, VIVEROS;VALENCIA;23,3;26,1;12:10;20,5;05:00;30,3;09;1,7;6,9;15:10
2019-09-08;VALÈNCIA, VIVEROS;VALENCIA;23,6;27,4;10:50;19,7;06:00;0,0;10;2,2;7,2;16:20
2019-09-12;VALÈNCIA, VIVEROS;VALENCIA;22,0;25,5;14:00;18,5;04:20;16,8;36;2,8;12,8;01:00
2019-09-13;VALÈNCIA, VIVEROS;VALENCIA;21,0;23,4;07:20;18,7;23:59;15,8;35;3,6;15,0;09:10
2019-09-16;VALÈNCIA, VIVEROS;VALENCIA;24,7;27,6;13:50;21,8;23:59;0,0;03;0,8;6,7;09:30
2019-09-18;VALÈNCIA, VIVEROS;VALENCIA;24,8;29,6;11:30;20,1;Varias;0,0;99;1,7;5,0;Varias
2019-09-25;VALÈNCIA, VIVEROS;VALENCIA;24,8;28,1;09:30;21,5;23:59;0,0;99;1,4;8,3;Varias
2019-09-27;VALÈNCIA, VIVEROS;VALENCIA;24,6;29,0;10:40;20,1;06:50;0,0;02;1,4;6,7;19:50
2019-10-03;VALÈNCIA, VIVEROS;VALENCIA;21,6;26,3;12:20;17,0;05:30;0,0;10;1,4;6,7;15:00
2019-10-06;VALÈNCIA, VIVEROS;VALENCIA;22,6;27,6;12:00;17,6;06:00;0,0;09;0,8;5,3;12:30
2019-10-07;VALÈNCIA, VIVEROS;VALENCIA;22,8;27,4;10:00;18,2;05:00;0,0;09;0,8;8,3;10:50
2019-10-12;VALÈNCIA, VIVEROS;VALENCIA;23,6;26,9;11:40;20,4;05:20;0,0;03;0,3;5,8;13:20
2019-10-15;VALÈNCIA, VIVEROS;VALENCIA;19,7;24,6;13:50;14,8;06:50;0,0;99;1,9;11,1;00:10
2019-10-19;VALÈNCIA, VIVEROS;VALENCIA;23,8;29,1;13:20;18,4;23:50;2,0;26;1,7;10,0;12:10
2019-10-25;VALÈNCIA, VIVEROS;VALENCIA;18,8;24,9;13:10;12,6;06:50;0,0;26;1,1;5,0;01:40
2019-10-26;VALÈNCIA, VIVEROS;VALENCIA;17,7;23,2;12:30;12,2;04:40;0,0;14;0,3;5,8;11:20
2019-10-27;VALÈNCIA, VIVEROS;VALENCIA;18,7;23,5;12:40;13,9;06:50;0,0;09;1,1;5,8;13:40
2019-10-28;VALÈNCIA, VIVEROS;VALENCIA;18,0;21,8;15:20;14,1;04:50;0,0;23;0,6;3,3;12:10
2019-11-05;VALÈNCIA, VIVEROS;VALENCIA;18,0;21,4;14:40;14,5;23:59;0,0;24;3,9;16,1;00:50
2019-11-06;VALÈNCIA, VIVEROS;VALENCIA;17,4;23,0;14:00;11,9;07:00;0,0;22;1,4;7,5;00:40
2019-11-08;VALÈNCIA, VIVEROS;VALENCIA;14,4;18,6;14:20;10,2;07:00;0,0;26;3,3;13,3;15:10
2019-11-09;VALÈNCIA, VIVEROS;VALENCIA;16,4;20,5;13:50;12,4;06:00;0,0;26;3,3;10,3;13:50
2019-11-10;VALÈNCIA, VIVEROS;VALENCIA;14,8;18,5;13:20;11,1;07:00;0,0;34;2,8;14,2;13:40
2019-11-18;VALÈNCIA, VIVEROS;VALENCIA;13,2;16,9;11:20;9,6;08:00;0,0;32;1,9;7,2;Varias
